id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label
520921,4.0,3.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>4,Economic=>4",30,2.0,2,"Life is this (points lower), but I like this (points higher)",Dubai
518612,4.0,3.0,5.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>4",5,2.0,10,Dubai will never settle for anything less than first place,Dubai
494401,5.0,5.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>6,Cuisine=>6,Economic=>6",22,5.0,5,The place that homes the tallest tower.,Dubai
492222,5.0,3.0,4.0,2.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>6",30,2.0,10,rich,Dubai
304564,4.0,2.0,1.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",25,4.0,2,Capitalism,Dubai
498917,5.0,4.0,5.0,4.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>4",30,2.0,3,Futuristic,Dubai
498206,5.0,5.0,5.0,5.0,Friends,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",30,5.0,4,gasoline,Dubai
315892,4.0,3.0,3.0,2.0,"Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",19,7.0,12,Parody of the 21st century.,Dubai
499520,3.0,5.0,5.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",36,4.0,5,"""It's Las Vegas in the Middle East.""",Dubai
508362,4.0,4.0,3.0,3.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>4,Economic=>5",31,6.0,7,rich,Dubai
316731,5.0,2.0,3.0,1.0,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",26,4.0,4,"luxury, skyscrapersÂ ",Dubai
511882,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>1,Economic=>5",20,3.0,5,Innovation,Dubai
498995,5.0,5.0,4.0,3.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>1,Cuisine=>3,Economic=>6",30,5.0,8,The Burj Khalifa is the tallest building in the world.,Dubai
407792,3.0,3.0,4.0,2.0,"Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",10,4.0,4,"quotes dont come to mind, my mind is simple",Dubai
503416,5.0,4.0,3.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>1",10,2.0,4,"""The purpose of our lives is to be happy.""Â -Dalai Lama",Dubai
518782,4.0,2.0,4.0,1.0,"Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",24,5.0,3,No income tax :),Dubai
504808,4.0,3.0,4.0,3.0,Friends,"Skyscrapers=>3,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>5",20,4.0,2,Dubai is a little slice of heaven,Dubai
410946,5.0,4.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>5,Economic=>3",27,5.0,3,"""Money can't buy happiness? Come to Dubai""",Dubai
520220,5.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",20,3.0,5,Money brings life to the desert.,Dubai
395359,3.0,3.0,3.0,3.0,Partner,"Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",19,3.0,3,3,Dubai
520868,3.0,5.0,5.0,4.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>4,Carnival=>1,Cuisine=>1,Economic=>6",25,3.0,5,"""The sky is not the limit""",Dubai
5978,4.0,3.0,2.0,1.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",22,3.0,3,Hypermodernized with a worrying underbelly.,Dubai
498320,5.0,5.0,4.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20,4.0,20,Habibi come to Dubai!,Dubai
410380,4.0,1.0,5.0,1.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",27,2.0,4,The race for excellence has no finish line,Dubai
505387,4.0,3.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",20,3.0,3,â€œDubai teaches us that vision and ambition can change the destiny of a desert.â€,Dubai
495082,4.0,3.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",20,3.0,2,Rich!,Dubai
502015,1.0,1.0,2.0,2.0,Friends,"Skyscrapers=>1,Sport=>3,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>2",23,1.0,2,"hui mian

Â ",Dubai
315752,4.0,4.0,4.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>2,Cuisine=>4,Economic=>6",25,4.0,4,Habibi come to Dubai,Dubai
413773,4.0,5.0,4.0,4.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",22,6.0,5,Money money money,Dubai
316478,5.0,2.0,3.0,4.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>3",20,2.0,4,"""Rich people""",Dubai
320438,4.0,4.0,4.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>2,Economic=>6",23,2.0,3,'Time to say Dubai',Dubai
497304,4.0,4.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",20,3.0,1,Habibi come to Dubai.,Dubai
385647,3.0,3.0,4.0,3.0,Friends,"Skyscrapers=>4,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>6",30,3.0,1,Rich,Dubai
396386,4.0,5.0,3.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",30,5.0,5,Enjoy the extreme!!,Dubai
518472,3.0,2.0,2.0,1.0,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>5",0,3.0,3,"Strength lies in diversity, and community",Dubai
411711,3.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",25,4.0,24,"""The bigger they are, the harder they fall""",Dubai
312769,5.0,3.0,5.0,1.0,Partner,"Skyscrapers=>6,Sport=>5,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",20,3.0,2,dubai is where the oil is,Dubai
499672,4.0,4.0,3.0,2.0,"Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>4,Economic=>5",18,2.0,2,early bird gets the worm,Dubai
317214,5.0,5.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>5,Economic=>3",10,20.0,4,Cool,Dubai
498481,4.0,2.0,5.0,5.0,"Partner,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>6",28,3.0,3,Very Rich Place,Dubai
520058,5.0,5.0,5.0,4.0,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>2,Economic=>4",20,4.0,90,Reach for infinity,Dubai
517660,5.0,2.0,4.0,3.0,"Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>5",30,4.0,3,Put yourself in situations where you are not comfortable,Dubai
520335,4.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>1,Economic=>5",25,9.0,10,"""Lavish and luxury""",Dubai
521952,4.0,2.0,5.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>6",26,5.0,7,The richest city,Dubai
420339,4.0,2.0,4.0,1.0,Co-worker,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",20,1.0,2,Burj Khalifa,Dubai
543961,4.0,2.0,4.0,2.0,Siblings,"Skyscrapers=>4,Sport=>2,Art and Music=>1,Carnival=>2,Cuisine=>2,Economic=>5",18,2.0,1,So many rich people,Dubai
526511,3.0,1.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>4",10,2.0,3,City of Panda,Dubai
304865,4.0,4.0,5.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>3,Economic=>5",25,4.0,5,Oasis,Dubai
526402,5.0,4.0,5.0,2.0,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>4",19,3.0,3,A city built from nothing.,Dubai
522139,4.0,5.0,4.0,2.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",27,7.0,5,burj khalifa,Dubai
519900,4.0,1.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>5",35,10.0,20,the sky is not the limit,Dubai
524883,5.0,3.0,5.0,4.0,Co-worker,"Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>2,Cuisine=>3,Economic=>6",15,3.0,2,"Wealth, exploitation",Dubai
522762,4.0,4.0,5.0,2.0,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>1",30,10.0,15,Dubai will never settle for any less than first place,Dubai
516756,5.0,2.0,5.0,2.0,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>6",25,2.0,2,"""World's tallest building""",Dubai
495729,4.0,3.0,4.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",26,5.0,7,Go confidently in the direction of your dreams! Live the life you've imagined. -Henry David Thoreau,Dubai
491553,4.0,3.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>6,Economic=>6",34,5.0,10,"1. Habibi! How are you? Come to dubai.Â 

2. Visit Dubai!

3. Fly Emirates! Hello tomorrow!",Dubai
522365,5.0,4.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>5",14,3.0,3,Rich,Dubai
411992,4.0,4.0,5.0,1.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",23,6.0,2,Luxury,Dubai
386729,4.0,2.0,4.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>5,Economic=>4",20,2.0,4,The future is now,Dubai
525379,4.0,4.0,5.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>1,Carnival=>2,Cuisine=>5,Economic=>6",25,4.0,10,The City of Gold.,Dubai
292993,4.0,4.0,4.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>4,Economic=>6",20,3.0,2,Rich,Dubai
519568,5.0,4.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",25,5.0,5,"Tall buildings, rich area, peaceful, warm climate, sunny",Dubai
298063,4.0,3.0,4.0,1.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",32,5.0,4,taxes are bad,Dubai
522936,3.0,4.0,5.0,3.0,Siblings,"Skyscrapers=>1,Sport=>6,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>3",21,4.0,3,"Strength lies in differences, not similarities.",Dubai
203068,5.0,2.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",30,3.0,4,"Habibi, come to Dubai.",Dubai
292449,3.0,5.0,5.0,1.0,"Friends,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>6",28,3.0,2,"""Thrives thanks to the copious amounts of money acquired from oil"".",Dubai
291267,5.0,4.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>6,Cuisine=>6,Economic=>4",10,5.0,7,World Hub,Dubai
409168,4.0,1.0,4.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",29,3.0,1,"""Elderado, the lost city of gold""",Dubai
496397,4.0,5.0,4.0,2.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",21,5.0,5,"Habibi, welcome to Dubai",Dubai
513284,3.0,1.0,4.0,4.0,"Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>5,Economic=>6",18,10.0,3,Tallest skyscraper in the world!,Dubai
393297,5.0,4.0,5.0,4.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>4,Cuisine=>3,Economic=>5",15,10.0,15,rich people.Â ,Dubai
411773,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",20,5.0,10,The Burj Khalifa is huge.,Dubai
521141,4.0,3.0,5.0,3.0,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>3,Economic=>5",25,4.0,30,Money doesnâ€™t buy happiness,Dubai
317895,5.0,4.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",20,4.0,5,The city of the future,Dubai
616834,4.0,5.0,2.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",30,6.0,15,City of Opulence,Dubai
417461,4.0,4.0,3.0,2.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>6",37,3.0,5,"""Dude... where's your suit? Just once, when I say 'suit up,' I wish you'd put on a suit."" - Barney Stinson",Dubai
212706,5.0,3.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",27,1.0,2,Wealth and prosperityÂ ,Dubai
521114,3.0,4.0,4.0,2.0,Friends,"Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",40,5.0,10,"""City of oil princes and wannabe influencers""",Dubai
193638,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-5,15.0,100,"The prince writes letter to his father saying that he feels ashamed to be driving to his university on his golden Lamborghini, while his classmates use a train. His father replies, â€œDonâ€™t worry my son, I bought you the train system for 30 million dollars, use it and donâ€™t embarrass meâ€.",Dubai
495041,4.0,2.0,1.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",25,4.0,2,new rich,Dubai
491182,3.0,1.0,2.0,1.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20,4.0,2,"Where there is money, there is a way.",Dubai
525290,5.0,3.0,4.0,4.0,"Partner,Friends","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",22,3.0,3,The rich get richer,Dubai
24137,2.0,1.0,5.0,3.0,Partner,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>5",20,2.0,1,Where dreams reach new heights.,Dubai
491645,5.0,4.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>3,Economic=>6",10,5.0,10,I only know it's crazy rich.,Dubai
500826,4.0,2.0,4.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>6,Cuisine=>5,Economic=>6",4,4.0,5,Rich,Dubai
727099,3.0,3.0,5.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>5,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>4",20,4.0,2,"""Fly Better""",Dubai
508377,5.0,4.0,5.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",22,5.0,10,"â€œWhat I like about cities is that everything is king size, the beauty and the ugliness.â€

â€“ Joseph Brodsky",Dubai
501513,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",20,3.0,20,Nothing is imposssible.,Dubai
630218,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",22,4.0,20,"We in the U.A.E. have no such word as 'impossible'; it does not exist in our lexicon. Such a word is used by the lazy and the weak, who fear challenges and progress.",Dubai
520852,5.0,5.0,5.0,5.0,Partner,"Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",28,23.0,9,Habibi Come to Dubai,Dubai
518809,4.0,4.0,3.0,3.0,Partner,"Skyscrapers=>6,Sport=>3,Art and Music=>1,Carnival=>2,Cuisine=>4,Economic=>5",12,10.0,10,"richness, very rich, oil, gas, poor workers that work there",Dubai
317266,5.0,3.0,4.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>5",18,3.0,4,City of the future,Dubai
526039,4.0,2.0,4.0,5.0,"Friends,Siblings","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",20,2.0,3,Luxury.,Dubai
618161,4.0,2.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>6",21,4.0,3,What happens in Dubai stays in Dubai,Dubai
520302,5.0,3.0,4.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>4",25,7.0,5,"People say I'm extravagant because I want to be surrounded by beauty. But tell me, who wants to be surrounded by garbage?",Dubai
522961,4.0,4.0,2.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",24,2.0,4,"""Little slice of heaven""",Dubai
410066,4.0,2.0,4.0,1.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",25,2.0,10,large infrastructure projects,Dubai
522730,3.0,1.0,4.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>5,Cuisine=>3,Economic=>2",-4,3.0,5,"A sibling is the one person you rely on, fight with, and love unconditionally.",Dubai
503173,4.0,5.0,5.0,3.0,Friends,"Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>6,Economic=>3",10,2.0,7,The city of wealth.,Dubai
523648,5.0,4.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",10,2.0,100,"""Oil""",Dubai
520118,5.0,4.0,5.0,2.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",30,5.0,10,ultramodern architecture and a lively nightlife scene,Dubai
524890,5.0,3.0,4.0,2.0,"Partner,Friends","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",24,4.0,2,"Habibi, come to Dubai!",Dubai
525301,5.0,4.0,5.0,2.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>1,Cuisine=>2,Economic=>5",25,4.0,20,"No quote, just big buildings.",Dubai
314319,3.0,4.0,4.0,1.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",23,3.0,3,"""What happens in Vegas stays in Vegas"" but the Arab version",Dubai
518429,4.0,4.0,2.0,2.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>2,Economic=>4",20,3.0,5,The tallest building in the world.Â ,Dubai
501105,4.0,3.0,4.0,1.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",15,2.0,2,None,Dubai
314487,4.0,3.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>4,Cuisine=>5,Economic=>3",25,3.0,8,A city with a lot of cultures and great architecture with the world's tallest skyscraper.Â ,Dubai
413954,5.0,4.0,4.0,1.0,Siblings,"Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>4,Economic=>5",20,2.0,4,pretty but shallow,Dubai
312382,5.0,5.0,5.0,4.0,Friends,"Skyscrapers=>6,Sport=>5,Art and Music=>5,Carnival=>5,Cuisine=>5,Economic=>6",20,4.0,2,"Â ""Always remember!!!! They want you broke!! SO GET MONEY ! FYI it cost money to eat !"""" ~ DJ KHALED on X",Dubai
412550,4.0,2.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",22,3.0,4,The Burj Khalifa is the world's tallest skyscraper.,Dubai
522829,4.0,2.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>6",25,2.0,1,Rich,Dubai
632365,4.0,2.0,4.0,1.0,Partner,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>2,Cuisine=>5,Economic=>5",20,5.0,3,luxury,Dubai
398389,5.0,2.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>4",25,4.0,7,The city where the world comes to look.,Dubai
311256,4.0,1.0,5.0,5.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",25,10.0,5,"Rich, sport cars, Dubai tower, desert, beach, bikini, crime",Dubai
309958,4.0,4.0,5.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",33,5.0,6,"""Innovation distinguishes between a leader and a follower."" ~ Steve Jobs

""If I had asked people what they wanted, they would have said faster horses."" ~ Henry Ford",Dubai
519766,4.0,3.0,3.0,2.0,"Partner,Friends","Skyscrapers=>1,Sport=>2,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>6",24,3.0,3,Money and oil,Dubai
521198,1.0,5.0,1.0,1.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>2",30,5.0,5,Dictatorship,Dubai
308394,3.0,3.0,5.0,2.0,"Partner,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",25,3.0,2,â€œItâ€™s a city of gold!â€,Dubai
522480,5.0,5.0,1.0,1.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>3,Cuisine=>3,Economic=>6",24,2.0,4,"In Dubai, we don't wait for things to happen, we make them happen.",Dubai
491031,5.0,2.0,5.0,1.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",35,3.0,3,Habibi come to Dubai,Dubai
502644,5.0,4.0,5.0,5.0,Partner,"Skyscrapers=>5,Sport=>6,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",25,4.0,5,where dreams reach new heightsÂ ,Dubai
318703,4.0,2.0,3.0,4.0,"Friends,Siblings","Skyscrapers=>4,Sport=>2,Art and Music=>1,Carnival=>5,Cuisine=>3,Economic=>6",15,3.0,5,Never goodbye in Dubai.,Dubai
521117,4.0,3.0,3.0,2.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20,3.0,5,"Nothing in particular, I don't know much about Dubai.",Dubai
523024,4.0,2.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>5",29,3.0,5,A little slice of heaven.,Dubai
497131,3.0,3.0,4.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>2,Carnival=>6,Cuisine=>5,Economic=>6",26,3.0,3,welcome,Dubai
632485,4.0,4.0,5.0,2.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",22,4.0,3,burj khalifa,Dubai
519835,4.0,1.0,3.0,2.0,Partner,"Skyscrapers=>5,Sport=>5,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>5",24,3.0,2,"Power corrupts, absolute power corrupts absolutely.",Dubai
385944,5.0,5.0,5.0,5.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>5",28,3.0,8,rich gets richer,Dubai
519934,4.0,4.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>5,Economic=>4",20,2.0,20,Never settle for less.,Dubai
414217,4.0,3.0,3.0,4.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>5",15,5.0,3,An oasis in the desert,Dubai
